timestamp_utc,open,high,low,close,news_count,news_score_sum,news_score_mean,news_score_max,news_tone_avg,news_tone_pos,news_tone_neg,news_tone_polarity
2020-01-02 22:00:00+00:00,1.11725,1.11736,1.11695,1.1172,1.0,33.0,33.0,33.0,-4.90196078431372,1.40056022408964,6.30252100840336,7.703081232493
2020-01-02 23:00:00+00:00,1.1172,1.11749,1.11685,1.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 00:00:00+00:00,1.117,1.11706,1.11643,1.11663,5.0,188.0,37.6,48.0,2.7856936400192525,4.522417157539358,1.736723517520105,6.259140675059456
2020-01-03 01:00:00+00:00,1.11663,1.11695,1.11638,1.11691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 02:00:00+00:00,1.11691,1.11715,1.11521,1.11532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 03:00:00+00:00,1.11531,1.11604,1.11505,1.11512,1.0,48.0,48.0,48.0,1.73978819969743,3.02571860816944,1.28593040847201,4.31164901664145
2020-01-03 04:00:00+00:00,1.11512,1.11522,1.114,1.11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 05:00:00+00:00,1.114,1.11433,1.11307,1.1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 06:00:00+00:00,1.11361,1.11361,1.11249,1.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 07:00:00+00:00,1.113,1.11426,1.11281,1.11391,4.0,162.0,40.5,44.0,-2.0744011172101846,1.0513477142796297,3.1257488314898154,4.177096545769443
2020-01-03 08:00:00+00:00,1.11392,1.11488,1.11373,1.11381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:00:00+00:00,1.1138,1.11541,1.11353,1.11522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:00:00+00:00,1.11525,1.11674,1.11525,1.11633,2.0,68.0,34.0,34.0,-0.0756691409510399,0.4218610301696355,0.497530171120676,0.9193912012903104
2020-01-03 11:00:00+00:00,1.11634,1.11798,1.11624,1.11719,10.0,415.0,41.5,66.0,0.4135116489564484,2.1761910350973013,1.7626793861408523,3.938870421238154
2020-01-03 12:00:00+00:00,1.1172,1.1174,1.11679,1.11721,6.0,237.0,39.5,48.0,0.4346341816629651,2.398208135034225,1.9635739533712595,4.3617820884054845
2020-01-03 13:00:00+00:00,1.11721,1.11732,1.11659,1.11666,3.0,119.0,39.66666666666666,54.0,-3.107760128940567,2.409145318541517,5.516905447482084,7.926050766023613
2020-01-03 14:00:00+00:00,1.11665,1.11681,1.11612,1.11673,1.0,32.0,32.0,32.0,-5.87044534412956,2.22672064777328,8.09716599190283,10.3238866396761
2020-01-03 15:00:00+00:00,1.11673,1.11674,1.116,1.11616,6.0,199.0,33.166666666666664,37.0,-1.1536720898170991,1.6163755845276164,2.7700476743447155,4.386423258872335
2020-01-03 16:00:00+00:00,1.11614,1.1162,1.11523,1.11548,1.0,35.0,35.0,35.0,-6.69603524229075,2.29074889867841,8.98678414096916,11.2775330396476
2020-01-05 17:00:00+00:00,1.11656,1.11667,1.11589,1.11594,1.0,33.0,33.0,33.0,-5.77651515151515,1.70454545454545,7.48106060606061,9.18560606060606
2020-01-05 18:00:00+00:00,1.11595,1.11677,1.11592,1.11604,1.0,30.0,30.0,30.0,-5.11848341232228,1.80094786729858,6.91943127962085,8.72037914691943
2020-01-05 19:00:00+00:00,1.11603,1.11685,1.116,1.11635,1.0,33.0,33.0,33.0,-4.61538461538461,1.73076923076923,6.34615384615385,8.07692307692308
2020-01-05 20:00:00+00:00,1.11635,1.11653,1.11612,1.11627,1.0,30.0,30.0,30.0,-5.78512396694215,1.92837465564738,7.71349862258953,9.64187327823691
2020-01-05 21:00:00+00:00,1.11628,1.11671,1.11624,1.11653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 22:00:00+00:00,1.11654,1.11709,1.11653,1.11657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 23:00:00+00:00,1.11658,1.11661,1.11616,1.11642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 00:00:00+00:00,1.11644,1.11651,1.11606,1.11623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 01:00:00+00:00,1.11622,1.11624,1.11571,1.11607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 02:00:00+00:00,1.11606,1.11667,1.11597,1.11646,1.0,38.0,38.0,38.0,-4.62107208872458,1.75600739371534,6.37707948243993,8.13308687615527
2020-01-06 03:00:00+00:00,1.11647,1.11799,1.11632,1.11785,1.0,42.0,42.0,42.0,-5.3030303030303,2.27272727272727,7.57575757575758,9.84848484848485
2020-01-06 04:00:00+00:00,1.11786,1.11936,1.11751,1.11932,1.0,47.0,47.0,47.0,-2.04841713221602,1.95530726256983,4.00372439478585,5.95903165735568
2020-01-06 05:00:00+00:00,1.11934,1.11996,1.11899,1.11964,1.0,33.0,33.0,33.0,0.0,2.35294117647059,2.35294117647059,4.70588235294118
2020-01-06 06:00:00+00:00,1.11963,1.12055,1.11962,1.12032,1.0,31.0,31.0,31.0,-1.85497470489039,3.20404721753794,5.05902192242833,8.26306913996627
2020-01-06 07:00:00+00:00,1.12032,1.12043,1.11951,1.11981,1.0,33.0,33.0,33.0,-5.06666666666667,1.6,6.66666666666667,8.26666666666667
2020-01-06 08:00:00+00:00,1.11982,1.12032,1.11911,1.11976,6.0,230.0,38.333333333333336,51.0,0.9952245479345904,2.968346180421652,1.9731216324870624,4.941467812908717
2020-01-06 09:00:00+00:00,1.11976,1.12002,1.11825,1.11831,2.0,68.0,34.0,36.0,-0.594594594594595,1.858026701400195,2.45262129599479,4.310647997394985
2020-01-06 10:00:00+00:00,1.11832,1.11902,1.11821,1.11886,1.0,33.0,33.0,33.0,-0.163532297628782,1.1719814663396,1.33551376396838,2.50749523030799
2020-01-06 11:00:00+00:00,1.11887,1.11896,1.11809,1.11872,1.0,60.0,60.0,60.0,-1.47492625368732,1.47492625368732,2.94985250737463,4.42477876106195
2020-01-06 12:00:00+00:00,1.11872,1.1196,1.11842,1.1195,3.0,106.0,35.333333333333336,40.0,0.2439642053706484,1.986324769187095,1.7423605638164483,3.72868533300354
2020-01-06 13:00:00+00:00,1.11952,1.11979,1.11917,1.11919,3.0,102.0,34.0,36.0,-3.435175559658832,2.044524667923643,5.479700227582476,7.524224895506124
2020-01-06 14:00:00+00:00,1.11918,1.11928,1.11879,1.11912,5.0,192.0,38.4,57.0,-0.676071507084208,2.73481005823733,3.41088156532154,6.145691623558872
2020-01-06 15:00:00+00:00,1.11914,1.11939,1.11889,1.11936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 16:00:00+00:00,1.11936,1.11989,1.11928,1.11968,2.0,61.0,30.5,31.0,1.1748208655949153,5.296064562380745,4.12124369678583,9.417308259166576
2020-01-06 17:00:00+00:00,1.1196,1.11961,1.11928,1.11955,5.0,196.0,39.2,49.0,-1.263212862759722,1.515448364714762,2.778661227474482,4.294109592189244
2020-01-06 18:00:00+00:00,1.11955,1.11975,1.11941,1.11954,1.0,64.0,64.0,64.0,1.49114631873253,2.79589934762349,1.30475302889096,4.10065237651445
2020-01-06 19:00:00+00:00,1.11953,1.11954,1.11891,1.11897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06 20:00:00+00:00,1.11897,1.1197,1.11896,1.11934,4.0,164.0,41.0,51.0,-3.447436899718225,1.6176474886602763,5.065084388378502,6.68273187703878
2020-01-06 21:00:00+00:00,1.11934,1.11934,1.11909,1.11913,6.0,297.0,49.5,70.0,1.452884802534694,2.6298212362582665,1.1769364337235746,3.8067576699818417
2020-01-06 22:00:00+00:00,1.11914,1.11943,1.11912,1.11922,4.0,174.0,43.5,62.0,-0.2370973988734392,1.485851285784906,1.7229486846583453,3.20879997044325
2020-01-06 23:00:00+00:00,1.11921,1.11934,1.11905,1.11909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07 00:00:00+00:00,1.11908,1.11924,1.11828,1.1183,2.0,72.0,36.0,39.0,-1.602303087451602,1.422999442801423,3.025302530253025,4.448301973054448
2020-01-07 01:00:00+00:00,1.11829,1.11897,1.11809,1.11816,1.0,84.0,84.0,84.0,1.6,2.93333333333333,1.33333333333333,4.26666666666667
2020-01-07 02:00:00+00:00,1.11815,1.11854,1.11729,1.1174,1.0,33.0,33.0,33.0,-3.46232179226069,1.42566191446029,4.88798370672098,6.31364562118126
2020-01-07 03:00:00+00:00,1.1174,1.11875,1.11726,1.11847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07 04:00:00+00:00,1.11846,1.11896,1.11805,1.11845,1.0,33.0,33.0,33.0,-3.46232179226069,1.42566191446029,4.88798370672098,6.31364562118126
2020-01-07 05:00:00+00:00,1.11846,1.11862,1.11648,1.11762,1.0,62.0,62.0,62.0,0.756107018224118,1.4540519581233,0.697944939899186,2.15199689802249
2020-01-07 06:00:00+00:00,1.11762,1.11849,1.1172,1.11816,1.0,30.0,30.0,30.0,-2.71646859083192,2.37691001697793,5.09337860780985,7.47028862478778
2020-01-07 07:00:00+00:00,1.11817,1.11831,1.11708,1.11748,2.0,90.0,45.0,57.0,2.098838622074117,3.088714571623595,0.9898759495494774,4.078590521173075
2020-01-07 08:00:00+00:00,1.11746,1.11778,1.11548,1.11561,2.0,60.0,30.0,30.0,-0.3872930978837199,3.5014607320845554,3.8887538299682696,7.390214562052821
2020-01-07 09:00:00+00:00,1.1156,1.11622,1.11465,1.11478,2.0,69.0,34.5,39.0,1.6740703589596602,2.19991163335005,0.5258412743903895,2.72575290774044
2020-01-07 10:00:00+00:00,1.11476,1.11516,1.11342,1.11417,1.0,40.0,40.0,40.0,-0.164880461665293,1.15416323165705,1.31904369332234,2.47320692497939
2020-01-07 11:00:00+00:00,1.11417,1.11439,1.11335,1.11369,6.0,308.0,51.333333333333336,58.0,0.2417876790002177,2.594958056950132,2.353170377949916,4.948128434900048
2020-01-07 12:00:00+00:00,1.11369,1.11473,1.11366,1.11424,1.0,47.0,47.0,47.0,1.70132325141777,2.55198487712665,0.850661625708885,3.40264650283554
2020-01-07 13:00:00+00:00,1.11425,1.11495,1.11414,1.11434,4.0,201.0,50.25,70.0,1.1045078935681991,2.7801024504894203,1.6755945569212236,4.455697007410645
2020-01-07 14:00:00+00:00,1.11435,1.1145,1.11417,1.11445,3.0,112.0,37.333333333333336,40.0,1.1712742177141255,2.067014540613304,0.8957403228991834,2.9627548635124867
2020-01-07 15:00:00+00:00,1.11446,1.11477,1.11423,1.11438,2.0,96.0,48.0,51.0,1.634534391068755,4.30748764787971,2.672953256810952,6.980440904690655
2020-01-07 16:00:00+00:00,1.11439,1.11536,1.11437,1.11526,1.0,42.0,42.0,42.0,-8.16125860373648,1.17994100294985,9.34119960668633,10.5211406096362
2020-01-07 17:00:00+00:00,1.11529,1.11536,1.11447,1.11477,1.0,31.0,31.0,31.0,-4.4,1.0,5.4,6.4
2020-01-07 18:00:00+00:00,1.11473,1.11544,1.11462,1.1154,1.0,41.0,41.0,41.0,1.91897654584222,2.87846481876333,0.959488272921109,3.83795309168444
2020-01-07 19:00:00+00:00,1.11539,1.11682,1.11525,1.11586,5.0,215.0,43.0,60.0,0.8412141191347373,2.719845921545962,1.87863180241122,4.598477723957182
2020-01-07 20:00:00+00:00,1.11585,1.11632,1.11548,1.11557,2.0,72.0,36.0,39.0,-0.149648422136455,2.00466532153626,2.1543137436727147,4.15897906520898
2020-01-07 21:00:00+00:00,1.11557,1.11613,1.11531,1.11586,3.0,130.0,43.333333333333336,49.0,-0.9131962892653354,1.1984953748624485,2.1116916641277848,3.31018703899024
2020-01-07 22:00:00+00:00,1.11587,1.11591,1.11536,1.11546,8.0,352.0,44.0,51.0,1.530350894053254,2.802844650235155,1.2724937561819007,4.075338406417053
2020-01-07 23:00:00+00:00,1.11545,1.11557,1.1145,1.11476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 00:00:00+00:00,1.11478,1.11513,1.11473,1.11492,4.0,154.0,38.5,55.0,1.217702511010755,3.132728597403815,1.9150260863930624,5.0477546837968825
2020-01-08 01:00:00+00:00,1.11491,1.11539,1.11484,1.115,1.0,30.0,30.0,30.0,-0.791936645068394,2.59179265658747,3.38372930165587,5.97552195824334
2020-01-08 02:00:00+00:00,1.11501,1.11549,1.11432,1.11511,1.0,48.0,48.0,48.0,0.406243318366474,1.28287363694676,0.876630318580287,2.15950395552705
2020-01-08 03:00:00+00:00,1.11513,1.11533,1.11301,1.11348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 04:00:00+00:00,1.11349,1.11447,1.11253,1.11383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 05:00:00+00:00,1.11382,1.11385,1.11254,1.11273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 06:00:00+00:00,1.11274,1.11311,1.11196,1.11271,3.0,128.0,42.66666666666666,51.0,-0.1082208737644667,2.6927959089250737,2.801016782689542,5.493812691614617
2020-01-08 07:00:00+00:00,1.11271,1.11307,1.11139,1.11167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 08:00:00+00:00,1.11166,1.11224,1.11111,1.11199,1.0,35.0,35.0,35.0,0.0,1.47783251231527,1.47783251231527,2.95566502463054
2020-01-08 09:00:00+00:00,1.112,1.11269,1.11176,1.11245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 10:00:00+00:00,1.11244,1.11308,1.11153,1.11198,1.0,34.0,34.0,34.0,-3.89429763560501,1.59944367176634,5.49374130737135,7.09318497913769
2020-01-08 11:00:00+00:00,1.11197,1.11201,1.11087,1.11164,7.0,259.0,37.0,47.0,-4.645370491794431,1.6569086248145,6.302279116608929,7.959187741423433
2020-01-08 12:00:00+00:00,1.11163,1.11259,1.11131,1.1118,6.0,248.0,41.333333333333336,47.0,-1.024934898956765,1.0608205113059108,2.085755410262676,3.146575921568586
2020-01-08 13:00:00+00:00,1.1118,1.1118,1.11104,1.11131,2.0,71.0,35.5,38.0,-4.891090302025633,2.228894061768888,7.11998436379455,9.348878425563417
2020-01-08 14:00:00+00:00,1.11133,1.1114,1.11081,1.11112,3.0,171.0,57.0,101.0,-1.7218745996080935,2.076968418482364,3.798843018090457,5.87581143657282
2020-01-08 15:00:00+00:00,1.11113,1.11148,1.11097,1.11118,5.0,212.0,42.4,51.0,0.2926873627545778,2.571297334282984,2.278609971528405,4.849907305811392
2020-01-08 16:00:00+00:00,1.11119,1.11127,1.11016,1.11053,1.0,36.0,36.0,36.0,-6.47118301314459,1.314459049545,7.78564206268959,9.10010111223458
2020-01-08 17:00:00+00:00,1.11053,1.11146,1.11033,1.11097,4.0,170.0,42.5,58.0,0.1714359883838415,2.649455119958028,2.478019131574188,5.127474251532215
2020-01-08 18:00:00+00:00,1.11098,1.1113,1.11071,1.11129,2.0,65.0,32.5,33.0,0.97018385804063,3.6886590087424,2.718475150701765,6.407134159444165
2020-01-08 19:00:00+00:00,1.1113,1.11159,1.11091,1.11134,2.0,93.0,46.5,48.0,-5.790372986070655,1.75074997580723,7.54112296187789,9.29187293768512
2020-01-08 20:00:00+00:00,1.11135,1.11195,1.1111,1.11174,3.0,120.0,40.0,48.0,-4.919550227219363,1.8031077598866263,6.72265798710599,8.525765746992617
2020-01-08 21:00:00+00:00,1.11173,1.1119,1.11145,1.11152,3.0,140.0,46.66666666666666,59.0,-3.026198537330452,2.5558026968116434,5.582001234142093,8.13780393095374
2020-01-08 22:00:00+00:00,1.11152,1.11179,1.11141,1.11152,7.0,315.0,45.0,60.0,0.4415074226982689,2.477335870138799,2.0358284474405304,4.51316431757933
2020-01-08 23:00:00+00:00,1.11153,1.11158,1.11127,1.11154,1.0,32.0,32.0,32.0,7.48792270531401,7.48792270531401,0.0,7.48792270531401
2020-01-09 00:00:00+00:00,1.11154,1.11189,1.11151,1.11182,4.0,194.0,48.5,66.0,2.08235695451114,3.973105987336263,1.8907490328251184,5.863855020161379
2020-01-09 01:00:00+00:00,1.11182,1.1119,1.11111,1.11123,2.0,111.0,55.5,81.0,0.7866174612339876,2.13181700265274,1.345199541418757,3.4770165440714957
2020-01-09 02:00:00+00:00,1.11123,1.11204,1.1111,1.11152,1.0,48.0,48.0,48.0,-4.53752181500873,2.00698080279232,6.54450261780105,8.55148342059337
2020-01-09 03:00:00+00:00,1.11152,1.11177,1.11051,1.11172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 04:00:00+00:00,1.11172,1.1119,1.10984,1.10995,1.0,56.0,56.0,56.0,-3.93081761006289,1.25786163522013,5.18867924528302,6.44654088050314
2020-01-09 05:00:00+00:00,1.10994,1.11118,1.10966,1.11096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 06:00:00+00:00,1.11096,1.11126,1.11034,1.11046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09 07:00:00+00:00,1.11045,1.11167,1.11033,1.11135,4.0,170.0,42.5,51.0,-1.051560007907382,2.879034188764773,3.930594196672155,6.809628385436935
2020-01-09 08:00:00+00:00,1.11135,1.11173,1.11058,1.11148,4.0,151.0,37.75,45.0,-3.743991442335348,1.82813976220797,5.572131204543319,7.400270966751272
2020-01-09 09:00:00+00:00,1.11149,1.11149,1.11038,1.11082,5.0,270.0,54.0,102.0,1.1231940696563876,2.62971725064974,1.506523180993352,4.136240431643093
2020-01-09 10:00:00+00:00,1.11082,1.11107,1.10924,1.11022,2.0,72.0,36.0,42.0,3.501060897101015,5.237576653834095,1.73651575673308,6.974092410567176
2020-01-09 11:00:00+00:00,1.11021,1.11061,1.10935,1.1106,1.0,30.0,30.0,30.0,-0.530888030888031,1.25482625482625,1.78571428571429,3.04054054054054
2020-01-09 12:00:00+00:00,1.11059,1.11113,1.11037,1.11046,9.0,498.0,55.333333333333336,98.0,0.5900141875718952,2.8185578981970467,2.2285437106251504,5.047101608822197
2020-01-09 13:00:00+00:00,1.11046,1.11086,1.11033,1.1105,4.0,180.0,45.0,77.0,1.5884062014712643,3.01653283348092,1.4281266320096535,4.444659465490572
2020-01-09 14:00:00+00:00,1.11051,1.11098,1.11049,1.11061,2.0,77.0,38.5,39.0,-1.671733541113475,2.49173442175412,4.163467962867595,6.65520238462172
2020-01-09 15:00:00+00:00,1.1106,1.11073,1.11038,1.11062,2.0,72.0,36.0,42.0,5.340182621686035,6.450266599577965,1.1100839778919325,7.560350577469895
2020-01-09 16:00:00+00:00,1.11062,1.11069,1.11034,1.11051,1.0,31.0,31.0,31.0,-3.01075268817204,0.43010752688172,3.44086021505376,3.87096774193548
2020-01-09 17:00:00+00:00,1.11051,1.11066,1.11028,1.11065,4.0,149.0,37.25,39.0,-4.258142202141952,2.7054974768867472,6.963639679028702,9.669137155915454
2020-01-09 18:00:00+00:00,1.11065,1.11093,1.11063,1.11093,3.0,96.0,32.0,36.0,0.1830174279917433,1.8739611308070767,1.6909437028153351,3.56490483362241
2020-01-09 19:00:00+00:00,1.11092,1.11094,1.1106,1.11069,1.0,33.0,33.0,33.0,-6.69914738124239,1.58343483556638,8.28258221680877,9.86601705237515
2020-01-09 20:00:00+00:00,1.11069,1.11073,1.1102,1.11042,1.0,32.0,32.0,32.0,-4.3312101910828,2.54777070063694,6.87898089171975,9.42675159235669
2020-01-09 21:00:00+00:00,1.11041,1.11083,1.11036,1.11079,4.0,167.0,41.75,48.0,1.1324391026418,2.9659338228586125,1.8334947202168137,4.799428543075427
2020-01-09 22:00:00+00:00,1.1108,1.11087,1.11071,1.11081,1.0,39.0,39.0,39.0,0.571973307912297,2.38322211630124,1.81124880838894,4.19447092469018
2020-01-09 23:00:00+00:00,1.11081,1.11111,1.11064,1.11074,2.0,71.0,35.5,38.0,-4.01783144718444,1.5315742196925002,5.54940566687694,7.080979886569436
2020-01-10 00:00:00+00:00,1.11074,1.111,1.1107,1.11089,2.0,91.0,45.5,48.0,1.63664081013935,3.593789848614665,1.9571490384753172,5.55093888708998
2020-01-10 01:00:00+00:00,1.1109,1.11101,1.11068,1.11091,2.0,111.0,55.5,75.0,-1.9729973079067948,3.31171441472523,5.28471172263202,8.59642613735725
2020-01-10 02:00:00+00:00,1.11092,1.1111,1.11042,1.1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 03:00:00+00:00,1.11069,1.11092,1.10932,1.10993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 04:00:00+00:00,1.10994,1.11,1.10912,1.10963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 05:00:00+00:00,1.10963,1.10984,1.10902,1.10926,1.0,32.0,32.0,32.0,0.609080841638981,1.05204872646733,0.44296788482835,1.49501661129568
2020-01-10 06:00:00+00:00,1.10926,1.10962,1.1085,1.1093,2.0,84.0,42.0,45.0,-2.153536043427738,1.472057880000119,3.625593923427855,5.097651803427975
2020-01-10 07:00:00+00:00,1.10929,1.10994,1.10916,1.10984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 08:00:00+00:00,1.10984,1.11136,1.10898,1.10966,1.0,38.0,38.0,38.0,0.260010400416017,0.728029121164847,0.46801872074883,1.19604784191368
2020-01-10 09:00:00+00:00,1.10967,1.11034,1.10862,1.11007,1.0,34.0,34.0,34.0,3.74564459930314,5.31358885017422,1.56794425087108,6.8815331010453
2020-01-10 10:00:00+00:00,1.11006,1.11179,1.10983,1.11128,2.0,73.0,36.5,43.0,0.1871910821327149,2.882532337785255,2.69534125565254,5.5778735934378005
2020-01-10 11:00:00+00:00,1.11128,1.11205,1.11111,1.1118,2.0,70.0,35.0,39.0,-0.193418308565095,2.49274453470227,2.686162843267365,5.178907377969635
2020-01-10 12:00:00+00:00,1.11179,1.11291,1.11179,1.11224,5.0,191.0,38.2,57.0,-2.209340682215473,0.950228382491335,3.159569064706809,4.109797447198143
2020-01-10 13:00:00+00:00,1.11223,1.11232,1.11183,1.11184,6.0,232.0,38.66666666666666,46.0,0.6682870702173028,2.54550654012932,1.8772194699120175,4.422726010041338
2020-01-10 14:00:00+00:00,1.11186,1.11232,1.11171,1.1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 15:00:00+00:00,1.11221,1.11221,1.11194,1.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 16:00:00+00:00,1.1121,1.11225,1.11165,1.11165,3.0,115.0,38.333333333333336,47.0,0.6774156720784319,2.5511287327780434,1.873713060699612,4.424841793477657
2020-01-12 17:00:00+00:00,1.11141,1.11209,1.11128,1.11166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12 18:00:00+00:00,1.11166,1.11182,1.11146,1.11161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
