source,headline,timestamp_utc,url,tone
reuters.com,,2019-01-01T07:45:00,https://www.reuters.com/article/us-india-palmoil-tax/india-cuts-tax-on-crude-refined-palm-oil-imports-from-asean-countries-idUSKCN1OV1AM,-5.26315789473684
reuters.com,,2019-01-01T07:45:00,https://www.reuters.com/article/us-japan-security/vehicle-plows-into-new-years-crowd-in-tokyo-injures-eight-people-idUSKCN1OV1AY,-4.81586402266289
reuters.com,,2019-01-01T07:45:00,https://www.reuters.com/article/us-thailand-king/thai-king-to-be-crowned-in-coronation-ceremonies-may-4-6-idUSKCN1OV1BY,4.04040404040404
yahoo.com,,2019-01-01T08:00:00,https://www.yahoo.com/news/california-authorities-seek-motive-triple-slaying-193007714.html,-8.09061488673139
reuters.com,,2019-01-01T08:00:00,https://www.reuters.com/article/us-space-new-horizons-idUSKCN1OV1C8,-0.572519083969466
reuters.com,,2019-01-01T08:15:00,https://www.reuters.com/article/dobank-acquisition-idUSL8N1Y83MQ,3.34928229665072
reuters.com,,2019-01-01T08:15:00,https://www.reuters.com/article/us-thailand-king/thai-king-to-be-crowned-in-ceremonies-may-4-6-idUSKCN1OV1BY,4.56989247311828
investing.com,,2019-01-01T08:30:00,https://www.investing.com/news/world-news/car-crashes-into-new-years-crowd-in-tokyo-in-suspected-terror-attack-eight-injured-1734228,-5.48780487804878
marketwatch.com,,2019-01-01T08:30:00,https://www.marketwatch.com/press-release/cellcom-israel-announces-results-of-annual-general-meeting-of-shareholders-2019-01-01,1.06951871657754
yahoo.com,,2019-01-01T08:30:00,https://www.yahoo.com/news/brazil-enters-era-far-president-060146625.html,-1.73611111111111
investing.com,,2019-01-01T08:30:00,https://www.investing.com/news/general-news/nfl-league-under-scrutiny-for-lack-of-minority-coaches-1734247,0.0
reuters.com,,2019-01-01T08:30:00,https://www.reuters.com/article/us-mozambique-finance-minister-arrests/mozambican-ex-finance-minister-held-in-south-africa-on-us-charges-police-idUSKCN1OU12O,-8.28402366863905
investing.com,,2019-01-01T08:30:00,https://www.investing.com/news/economic-indicators/brazil-to-inaugurate-farright-firebrand-bolsonaro-president-1734229,-2.76338514680484
investing.com,,2019-01-01T08:30:00,https://www.investing.com/analysis/2019-roundtable-outlook-200370471,-2.28571428571429
yahoo.com,,2019-01-01T08:30:00,https://www.yahoo.com/news/south-africa-ousted-president-speaks-mind-twitter-101909584.html,-3.48837209302326
investing.com,,2019-01-01T08:30:00,https://www.investing.com/news/world-news/thai-king-to-be-crowned-in-coronation-ceremonies-may-46-palace-1734240,4.62962962962963
investing.com,,2019-01-01T08:30:00,https://www.investing.com/news/world-news/indonesia-landslides-kill-at-least-two-leave-dozens-missing-1734220,-9.47368421052632
reuters.com,,2019-01-01T08:45:00,https://www.reuters.com/article/us-thailand-king-idUSKCN1OV1BY,4.56989247311828
finance.yahoo.com,,2019-01-01T08:45:00,https://finance.yahoo.com/news/india-cuts-tax-palm-oil-071512240.html,-2.75049115913556
yahoo.com,,2019-01-01T08:45:00,https://www.yahoo.com/news/brazils-far-leader-puts-crime-sights-060314307.html,-3.47490347490347
reuters.com,,2019-01-01T09:00:00,https://www.reuters.com/article/diary-top-econ/diary-top-economic-events-to-feb-22-idUSL3N1Z029G,0.512070226773958
marketwatch.com,,2019-01-01T09:15:00,https://www.marketwatch.com/press-release/thoma-bravo-completes-acquisition-of-veracode-software-2019-01-01,3.60902255639098
reuters.com,,2019-01-01T09:15:00,https://www.reuters.com/article/macau-gambling-revenues/refile-macau-casinos-rake-in-37-6-bln-gaming-revenue-in-2018-idUSENNICL0S8,-0.664451827242525
yahoo.com,,2019-01-01T09:30:00,https://www.yahoo.com/news/vietnams-draconian-cybersecurity-bill-comes-effect-070028409.html,-4.78011472275335
reuters.com,,2019-01-01T09:30:00,https://www.reuters.com/article/us-usa-afghanistan-people/afghanistans-neighbors-fear-refugee-crisis-if-u-s-pulls-out-idUSKCN1OV1E4,-3.75854214123007
investing.com,,2019-01-01T09:30:00,https://www.investing.com/news/commodities-news/us-crude-rounds-out-year-at-45-more-weakness-volatility-seen-1734044,-1.96506550218341
reuters.com,,2019-01-01T09:45:00,https://www.reuters.com/article/saudi-sukuk/saudi-arabia-sells-1-285-billion-riyals-sukuk-in-monthly-issue-idUSC6N1Y001P,0.99009900990099
marketwatch.com,,2019-01-01T09:45:00,https://www.marketwatch.com/story/4-new-years-resolutions-that-will-save-you-money-in-2019-2019-01-01,1.02389078498294
marketwatch.com,,2019-01-01T09:45:00,https://www.marketwatch.com/story/the-difference-between-a-correction-and-a-bear-market-and-5-other-financial-terms-to-know-for-2019-2019-01-01,-4.82041587901701
reuters.com,,2019-01-01T10:00:00,https://www.reuters.com/article/us-britain-security-manchester/uk-counter-terrorism-police-probe-new-years-eve-stabbings-in-manchester-idUSKCN1OU17F,-6.68604651162791
reuters.com,,2019-01-01T10:00:00,https://www.reuters.com/article/oman-budget-idUSD5N1WP008,-0.793650793650794
reuters.com,,2019-01-01T10:00:00,https://www.reuters.com/article/us-usa-afghanistan-people-idUSKCN1OV1E4,-3.75854214123007
yahoo.com,,2019-01-01T10:15:00,https://www.yahoo.com/news/israels-ramon-airport-near-red-sea-resort-eilat-094859836.html,0.483091787439613
reuters.com,,2019-01-01T10:30:00,https://www.reuters.com/article/us-new-year-usa-military/us-strategic-command-apologizes-for-tweet-about-dropping-bombs-idUSKCN1OV19D,-0.5
reuters.com,,2019-01-01T10:30:00,https://www.reuters.com/article/us-hongkong-politics-idUSKCN1OV1F1,-2.98804780876494
reuters.com,,2019-01-01T10:45:00,https://www.reuters.com/article/us-israel-airport-eilat/israels-ramon-airport-near-red-sea-resort-of-eilat-to-open-january-22-idUSKCN1OV1EN,0.833333333333333
yahoo.com,,2019-01-01T10:45:00,https://www.yahoo.com/news/9-hurt-car-rams-famed-tokyo-street-years-065355691.html,-3.90625
yahoo.com,,2019-01-01T10:45:00,https://www.yahoo.com/news/bashir-forms-panel-probe-sudan-protest-violence-094442850.html,-7.60869565217391
reuters.com,,2019-01-01T10:45:00,https://www.reuters.com/article/us-hongkong-politics/thousands-march-in-hong-kong-against-china-repression-after-grim-2018-idUSKCN1OV1F1,-2.98804780876494
reuters.com,,2019-01-01T10:45:00,https://www.reuters.com/article/us-new-year-thailand-idUSKCN1OV1EZ,-4.66666666666667
yahoo.com,,2019-01-01T11:00:00,https://www.yahoo.com/news/yemen-rebels-slam-wfp-rotten-food-aid-103004441.html,-8.64553314121038
reuters.com,,2019-01-01T11:15:00,https://www.reuters.com/article/oman-budget-idUSL8N1Z107K,-5.68627450980392
finance.yahoo.com,,2019-01-01T11:15:00,https://finance.yahoo.com/news/india-takes-aim-extremist-apos-072659904.html,-3.33333333333333
reuters.com,,2019-01-01T11:30:00,https://www.reuters.com/article/us-israel-election/former-israeli-foreign-minister-livni-left-out-in-political-cold-idUSKCN1OV1G2,2.0
yahoo.com,,2019-01-01T11:30:00,https://www.yahoo.com/news/sudanese-president-orders-probe-recent-protests-101647006.html,-5.79710144927536
yahoo.com,,2019-01-01T11:30:00,https://www.yahoo.com/news/israel-opposition-dramatic-split-ahead-election-110151175.html,0.226757369614512
reuters.com,,2019-01-01T11:30:00,https://www.reuters.com/article/us-new-year-thailand/thai-man-kills-six-family-members-after-new-years-party-police-idUSKCN1OV1EZ,-4.66666666666667
reuters.com,,2019-01-01T11:30:00,https://www.reuters.com/article/us-usa-afghanistan-people/afghanistans-neighbors-fear-refugee-crisis-if-us-pulls-out-idUSKCN1OV1E4,-3.75
reuters.com,,2019-01-01T11:30:00,https://www.reuters.com/article/us-mideast-australia-recruiter/australias-bid-to-strip-islamic-state-recruiters-citizenship-hits-snag-idUSKCN1OV1EX,-4.25531914893617
reuters.com,,2019-01-01T11:45:00,https://www.reuters.com/article/us-football-nfl-coaches/nfl-league-under-scrutiny-for-lack-of-minority-coaches-idUSKCN1OV1CQ,0.227790432801822
reuters.com,,2019-01-01T11:45:00,https://www.reuters.com/article/us-congo-election/congo-cuts-internet-for-second-day-to-avert-chaos-before-poll-results-idUSKCN1OV1GL,-4.25963488843813
